,접수번호,보고서코드,사업연도,회사코드,재무제표구분,재무제표명,계정ID,계정명,계정상세,당기명,당기금액,전기명,전기금액,전전기명,전전기금액,계정과목 정렬순서,당기누적금액
172,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,125930157699,제 25 기,-3254699367,제 24 기,11411487313,4,
173,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,102970681261,제 25 기,-9063914714,제 24 기,11411487313,4,
174,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,22959476438,제 25 기,5809215347,제 24 기,0,4,
175,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,0,제 25 기,0,제 24 기,0,4,
176,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,4,
177,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,0,제 25 기,0,제 24 기,0,4,
178,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,연결재무제표 [member],제 26 기,113583479909,제 25 기,52552394731,제 24 기,16091685796,5,
179,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|비지배지분 [member],제 26 기,21714267204,제 25 기,11827317519,제 24 기,7234071562,5,
180,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,91869212705,제 25 기,40725077212,제 24 기,8857614234,5,
181,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,0,제 24 기,0,5,
182,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,5,
183,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,338244500,제 25 기,191511500,제 24 기,49688000,5,
184,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,83374506910,제 25 기,34787542328,제 24 기,1053351543,5,
185,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ShareBasedPaymentTransactions,주식기준보상거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,8156461295,제 25 기,5746023384,제 24 기,7754574691,5,
186,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,연결재무제표 [member],제 26 기,,제 25 기,299936042619,제 24 기,1050902497014,6,
187,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|비지배지분 [member],제 26 기,,제 25 기,0,제 24 기,0,6,
188,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,,제 25 기,299936042619,제 24 기,1050902497014,6,
189,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,,제 25 기,0,제 24 기,0,6,
190,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,,제 25 기,0,제 24 기,0,6,
191,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,,제 25 기,1088700500,제 24 기,4130865500,6,
192,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,,제 25 기,298847342119,제 24 기,1046771631514,6,
193,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IssueOfEquity,유상증자,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,,제 25 기,0,제 24 기,0,6,
194,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,연결재무제표 [member],제 26 기,190175634378,제 25 기,32535720055,제 24 기,2988784388,7,
195,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|비지배지분 [member],제 26 기,0,제 25 기,0,제 24 기,0,7,
196,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,190175634378,제 25 기,32535720055,제 24 기,2988784388,7,
197,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,0,제 24 기,0,7,
198,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,7,
199,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,801436500,제 25 기,137219500,제 24 기,12627500,7,
200,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,189374197878,제 25 기,32398500555,제 24 기,2976156888,7,
201,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_CompoundFinancialInstrumentConversion,전환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,0,제 25 기,0,제 24 기,0,7,
202,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,연결재무제표 [member],제 26 기,266093774394,제 25 기,,제 24 기,,8,
203,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|비지배지분 [member],제 26 기,0,제 25 기,,제 24 기,,8,
204,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,266093774394,제 25 기,,제 24 기,,8,
205,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,,제 24 기,,8,
206,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,0,제 25 기,,제 24 기,,8,
207,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,0,제 25 기,,제 24 기,,8,
208,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,262871570000,제 25 기,,제 24 기,,8,
209,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ReclassificationAdjustments,교환사채의 전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,3222204394,제 25 기,,제 24 기,,8,
210,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,연결재무제표 [member],제 26 기,10412621288,제 25 기,10252571905,제 24 기,13470136880,9,
211,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|비지배지분 [member],제 26 기,0,제 25 기,199978218,제 24 기,3420442708,9,
212,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,10412621288,제 25 기,10052593687,제 24 기,10049694172,9,
213,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,0,제 24 기,0,9,
214,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,10412621288,제 25 기,10052593687,제 24 기,10049694172,9,
215,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,0,제 25 기,0,제 24 기,0,9,
216,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,9,
217,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_DividendsPaid,현금배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,0,제 25 기,0,제 24 기,0,9,
218,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,연결재무제표 [member],제 26 기,776918391096,제 25 기,124021484673,제 24 기,27374237952,10,
219,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|비지배지분 [member],제 26 기,522637148127,제 25 기,94399674200,제 24 기,30908421272,10,
220,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,254281242969,제 25 기,29621810473,제 24 기,-3534183320,10,
221,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,0,제 24 기,0,10,
222,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,10,
223,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,0,제 25 기,0,제 24 기,0,10,
224,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,254281242969,제 25 기,29621810473,제 24 기,-3534183320,10,
225,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,지분변동효과,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,0,제 25 기,0,제 24 기,0,10,
226,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,연결재무제표 [member],제 26 기,,제 25 기,,제 24 기,0,11,
227,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|비지배지분 [member],제 26 기,,제 25 기,,제 24 기,0,11,
228,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,,제 25 기,,제 24 기,0,11,
229,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,,제 25 기,,제 24 기,0,11,
230,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,,제 25 기,,제 24 기,0,11,
231,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,,제 25 기,,제 24 기,3546442000,11,
232,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,,제 25 기,,제 24 기,-3310241849,11,
233,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_IncreaseDecreaseThroughBusinessCombinations,동일지배사업 결합거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,,제 25 기,,제 24 기,-236200151,11,
234,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,연결재무제표 [member],제 26 기,17670845751,제 25 기,-39750493540,제 24 기,56343463875,12,
235,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|비지배지분 [member],제 26 기,17670845751,제 25 기,-39750493540,제 24 기,56343463875,12,
236,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,0,제 25 기,0,제 24 기,0,12,
237,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,0,제 25 기,0,제 24 기,0,12,
238,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,12,
239,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,0,제 25 기,0,제 24 기,0,12,
240,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,0,제 25 기,0,제 24 기,0,12,
241,20210318001373,11011,2020,00258801,SCE,자본변동표,dart_ChangesInConsolidatedCompanies,연결대상범위의 변동,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,0,제 25 기,0,제 24 기,0,12,
242,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 26 기,7427729027515,제 25 기,5740117751288,제 24 기,5627157564368,13,
243,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],제 26 기,1128808744943,제 25 기,514758632087,제 24 기,490306955106,13,
244,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],제 26 기,6298920282572,제 25 기,5225359119201,제 24 기,5136850609262,13,
245,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 26 기,86577386868,제 25 기,-16393294393,제 24 기,-7329379679,13,
246,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 26 기,316324859524,제 25 기,148154241860,제 24 기,453400467566,13,
247,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 26 기,44300999000,제 25 기,43161318000,제 24 기,41743886500,13,
248,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 26 기,5833100132472,제 25 기,5043198614715,제 24 기,4647543419240,13,
249,20210318001373,11011,2020,00258801,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본조정,제 26 기,18616904708,제 25 기,7238239019,제 24 기,1492215635,13,
